文件名,类别,独热编码,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30
124.JPG,B,"0,0,1,0",20.0,10.0,20.0,16.9,20.0,23.7,20.0,30.6,20.0,37.4,20.0,44.3,20.0,51.1,20.0,58.0,20.0,58.0,24.0,53.4,28.0,48.8,32.0,44.2,36.0,39.6,40.0,35.0,40.0,35.0,33.3,35.0,26.7,35.0,20.0,35.0,20.0,35.0,23.3,32.2,26.7,29.3,30.0,26.5,33.3,23.7,36.7,20.8,40.0,18.0,40.0,18.0,35.5,16.5,31.0,15.0,26.5,13.5,22.0,12.0
74.JPG,B,"0,0,1,0",20.0,10.0,20.0,16.9,20.0,23.7,20.0,30.6,20.0,37.4,20.0,44.3,20.0,51.1,20.0,58.0,20.0,58.0,24.0,53.4,28.0,48.8,32.0,44.2,36.0,39.6,40.0,35.0,40.0,35.0,33.3,35.0,26.7,35.0,20.0,35.0,20.0,35.0,23.3,32.2,26.7,29.3,30.0,26.5,33.3,23.7,36.7,20.8,40.0,18.0,40.0,18.0,35.5,16.5,31.0,15.0,26.5,13.5,22.0,12.0
103.JPG,B,"0,0,1,0",20.0,10.0,20.0,16.9,20.0,23.7,20.0,30.6,20.0,37.4,20.0,44.3,20.0,51.1,20.0,58.0,20.0,58.0,24.0,53.4,28.0,48.8,32.0,44.2,36.0,39.6,40.0,35.0,40.0,35.0,33.3,35.0,26.7,35.0,20.0,35.0,20.0,35.0,23.3,32.2,26.7,29.3,30.0,26.5,33.3,23.7,36.7,20.8,40.0,18.0,40.0,18.0,35.5,16.5,31.0,15.0,26.5,13.5,22.0,12.0
38.JPG,B,"0,0,1,0",20.0,10.0,20.0,16.9,20.0,23.7,20.0,30.6,20.0,37.4,20.0,44.3,20.0,51.1,20.0,58.0,20.0,58.0,24.0,53.4,28.0,48.8,32.0,44.2,36.0,39.6,40.0,35.0,40.0,35.0,33.3,35.0,26.7,35.0,20.0,35.0,20.0,35.0,23.3,32.2,26.7,29.3,30.0,26.5,33.3,23.7,36.7,20.8,40.0,18.0,40.0,18.0,35.5,16.5,31.0,15.0,26.5,13.5,22.0,12.0
143.JPG,B,"0,0,1,0",20.0,10.0,20.0,16.9,20.0,23.7,20.0,30.6,20.0,37.4,20.0,44.3,20.0,51.1,20.0,58.0,20.0,58.0,24.0,53.4,28.0,48.8,32.0,44.2,36.0,39.6,40.0,35.0,40.0,35.0,33.3,35.0,26.7,35.0,20.0,35.0,20.0,35.0,23.3,32.2,26.7,29.3,30.0,26.5,33.3,23.7,36.7,20.8,40.0,18.0,40.0,18.0,35.5,16.5,31.0,15.0,26.5,13.5,22.0,12.0
52.JPG,B,"0,0,1,0",20.0,10.0,20.0,16.9,20.0,23.7,20.0,30.6,20.0,37.4,20.0,44.3,20.0,51.1,20.0,58.0,20.0,58.0,24.0,53.4,28.0,48.8,32.0,44.2,36.0,39.6,40.0,35.0,40.0,35.0,33.3,35.0,26.7,35.0,20.0,35.0,20.0,35.0,23.3,32.2,26.7,29.3,30.0,26.5,33.3,23.7,36.7,20.8,40.0,18.0,40.0,18.0,35.5,16.5,31.0,15.0,26.5,13.5,22.0,12.0
109.JPG,B,"0,0,1,0",20.0,10.0,20.0,16.9,20.0,23.7,20.0,30.6,20.0,37.4,20.0,44.3,20.0,51.1,20.0,58.0,20.0,58.0,24.0,53.4,28.0,48.8,32.0,44.2,36.0,39.6,40.0,35.0,40.0,35.0,33.3,35.0,26.7,35.0,20.0,35.0,20.0,35.0,23.3,32.2,26.7,29.3,30.0,26.5,33.3,23.7,36.7,20.8,40.0,18.0,40.0,18.0,35.5,16.5,31.0,15.0,26.5,13.5,22.0,12.0
134.JPG,B,"0,0,1,0",20.0,10.0,20.0,16.9,20.0,23.7,20.0,30.6,20.0,37.4,20.0,44.3,20.0,51.1,20.0,58.0,20.0,58.0,24.0,53.4,28.0,48.8,32.0,44.2,36.0,39.6,40.0,35.0,40.0,35.0,33.3,35.0,26.7,35.0,20.0,35.0,20.0,35.0,23.3,32.2,26.7,29.3,30.0,26.5,33.3,23.7,36.7,20.8,40.0,18.0,40.0,18.0,35.5,16.5,31.0,15.0,26.5,13.5,22.0,12.0
65.JPG,B,"0,0,1,0",20.0,10.0,20.0,16.9,20.0,23.7,20.0,30.6,20.0,37.4,20.0,44.3,20.0,51.1,20.0,58.0,20.0,58.0,24.0,53.4,28.0,48.8,32.0,44.2,36.0,39.6,40.0,35.0,40.0,35.0,33.3,35.0,26.7,35.0,20.0,35.0,20.0,35.0,23.3,32.2,26.7,29.3,30.0,26.5,33.3,23.7,36.7,20.8,40.0,18.0,40.0,18.0,35.5,16.5,31.0,15.0,26.5,13.5,22.0,12.0
53.JPG,B,"0,0,1,0",20.0,10.0,20.0,16.9,20.0,23.7,20.0,30.6,20.0,37.4,20.0,44.3,20.0,51.1,20.0,58.0,20.0,58.0,24.0,53.4,28.0,48.8,32.0,44.2,36.0,39.6,40.0,35.0,40.0,35.0,33.3,35.0,26.7,35.0,20.0,35.0,20.0,35.0,23.3,32.2,26.7,29.3,30.0,26.5,33.3,23.7,36.7,20.8,40.0,18.0,40.0,18.0,35.5,16.5,31.0,15.0,26.5,13.5,22.0,12.0
43.JPG,B,"0,0,1,0",20.0,10.0,20.0,16.9,20.0,23.7,20.0,30.6,20.0,37.4,20.0,44.3,20.0,51.1,20.0,58.0,20.0,58.0,24.0,53.4,28.0,48.8,32.0,44.2,36.0,39.6,40.0,35.0,40.0,35.0,33.3,35.0,26.7,35.0,20.0,35.0,20.0,35.0,23.3,32.2,26.7,29.3,30.0,26.5,33.3,23.7,36.7,20.8,40.0,18.0,40.0,18.0,35.5,16.5,31.0,15.0,26.5,13.5,22.0,12.0
112..JPG,B,"0,0,1,0",20.0,10.0,20.0,16.9,20.0,23.7,20.0,30.6,20.0,37.4,20.0,44.3,20.0,51.1,20.0,58.0,20.0,58.0,24.0,53.4,28.0,48.8,32.0,44.2,36.0,39.6,40.0,35.0,40.0,35.0,33.3,35.0,26.7,35.0,20.0,35.0,20.0,35.0,23.3,32.2,26.7,29.3,30.0,26.5,33.3,23.7,36.7,20.8,40.0,18.0,40.0,18.0,35.5,16.5,31.0,15.0,26.5,13.5,22.0,12.0
144.JPG,B,"0,0,1,0",20.0,10.0,20.0,16.9,20.0,23.7,20.0,30.6,20.0,37.4,20.0,44.3,20.0,51.1,20.0,58.0,20.0,58.0,24.0,53.4,28.0,48.8,32.0,44.2,36.0,39.6,40.0,35.0,40.0,35.0,33.3,35.0,26.7,35.0,20.0,35.0,20.0,35.0,23.3,32.2,26.7,29.3,30.0,26.5,33.3,23.7,36.7,20.8,40.0,18.0,40.0,18.0,35.5,16.5,31.0,15.0,26.5,13.5,22.0,12.0
127.JPG,B,"0,0,1,0",20.0,10.0,20.0,16.9,20.0,23.7,20.0,30.6,20.0,37.4,20.0,44.3,20.0,51.1,20.0,58.0,20.0,58.0,24.0,53.4,28.0,48.8,32.0,44.2,36.0,39.6,40.0,35.0,40.0,35.0,33.3,35.0,26.7,35.0,20.0,35.0,20.0,35.0,23.3,32.2,26.7,29.3,30.0,26.5,33.3,23.7,36.7,20.8,40.0,18.0,40.0,18.0,35.5,16.5,31.0,15.0,26.5,13.5,22.0,12.0
87.JPG,B,"0,0,1,0",20.0,10.0,20.0,16.9,20.0,23.7,20.0,30.6,20.0,37.4,20.0,44.3,20.0,51.1,20.0,58.0,20.0,58.0,24.0,53.4,28.0,48.8,32.0,44.2,36.0,39.6,40.0,35.0,40.0,35.0,33.3,35.0,26.7,35.0,20.0,35.0,20.0,35.0,23.3,32.2,26.7,29.3,30.0,26.5,33.3,23.7,36.7,20.8,40.0,18.0,40.0,18.0,35.5,16.5,31.0,15.0,26.5,13.5,22.0,12.0
27.JPG,B,"0,0,1,0",20.0,10.0,20.0,16.9,20.0,23.7,20.0,30.6,20.0,37.4,20.0,44.3,20.0,51.1,20.0,58.0,20.0,58.0,24.0,53.4,28.0,48.8,32.0,44.2,36.0,39.6,40.0,35.0,40.0,35.0,33.3,35.0,26.7,35.0,20.0,35.0,20.0,35.0,23.3,32.2,26.7,29.3,30.0,26.5,33.3,23.7,36.7,20.8,40.0,18.0,40.0,18.0,35.5,16.5,31.0,15.0,26.5,13.5,22.0,12.0
19.JPG,B,"0,0,1,0",20.0,10.0,20.0,16.9,20.0,23.7,20.0,30.6,20.0,37.4,20.0,44.3,20.0,51.1,20.0,58.0,20.0,58.0,24.0,53.4,28.0,48.8,32.0,44.2,36.0,39.6,40.0,35.0,40.0,35.0,33.3,35.0,26.7,35.0,20.0,35.0,20.0,35.0,23.3,32.2,26.7,29.3,30.0,26.5,33.3,23.7,36.7,20.8,40.0,18.0,40.0,18.0,35.5,16.5,31.0,15.0,26.5,13.5,22.0,12.0
68.JPG,B,"0,0,1,0",20.0,10.0,20.0,16.9,20.0,23.7,20.0,30.6,20.0,37.4,20.0,44.3,20.0,51.1,20.0,58.0,20.0,58.0,24.0,53.4,28.0,48.8,32.0,44.2,36.0,39.6,40.0,35.0,40.0,35.0,33.3,35.0,26.7,35.0,20.0,35.0,20.0,35.0,23.3,32.2,26.7,29.3,30.0,26.5,33.3,23.7,36.7,20.8,40.0,18.0,40.0,18.0,35.5,16.5,31.0,15.0,26.5,13.5,22.0,12.0
42.JPG,B,"0,0,1,0",20.0,10.0,20.0,16.9,20.0,23.7,20.0,30.6,20.0,37.4,20.0,44.3,20.0,51.1,20.0,58.0,20.0,58.0,24.0,53.4,28.0,48.8,32.0,44.2,36.0,39.6,40.0,35.0,40.0,35.0,33.3,35.0,26.7,35.0,20.0,35.0,20.0,35.0,23.3,32.2,26.7,29.3,30.0,26.5,33.3,23.7,36.7,20.8,40.0,18.0,40.0,18.0,35.5,16.5,31.0,15.0,26.5,13.5,22.0,12.0
64.JPG,B,"0,0,1,0",20.0,10.0,20.0,16.9,20.0,23.7,20.0,30.6,20.0,37.4,20.0,44.3,20.0,51.1,20.0,58.0,20.0,58.0,24.0,53.4,28.0,48.8,32.0,44.2,36.0,39.6,40.0,35.0,40.0,35.0,33.3,35.0,26.7,35.0,20.0,35.0,20.0,35.0,23.3,32.2,26.7,29.3,30.0,26.5,33.3,23.7,36.7,20.8,40.0,18.0,40.0,18.0,35.5,16.5,31.0,15.0,26.5,13.5,22.0,12.0
108.JPG,B,"0,0,1,0",20.0,10.0,20.0,16.9,20.0,23.7,20.0,30.6,20.0,37.4,20.0,44.3,20.0,51.1,20.0,58.0,20.0,58.0,24.0,53.4,28.0,48.8,32.0,44.2,36.0,39.6,40.0,35.0,40.0,35.0,33.3,35.0,26.7,35.0,20.0,35.0,20.0,35.0,23.3,32.2,26.7,29.3,30.0,26.5,33.3,23.7,36.7,20.8,40.0,18.0,40.0,18.0,35.5,16.5,31.0,15.0,26.5,13.5,22.0,12.0
56.JPG,B,"0,0,1,0",20.0,10.0,20.0,16.9,20.0,23.7,20.0,30.6,20.0,37.4,20.0,44.3,20.0,51.1,20.0,58.0,20.0,58.0,24.0,53.4,28.0,48.8,32.0,44.2,36.0,39.6,40.0,35.0,40.0,35.0,33.3,35.0,26.7,35.0,20.0,35.0,20.0,35.0,23.3,32.2,26.7,29.3,30.0,26.5,33.3,23.7,36.7,20.8,40.0,18.0,40.0,18.0,35.5,16.5,31.0,15.0,26.5,13.5,22.0,12.0
42.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
50.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
78.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
99.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
28.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
127.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
13.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
16.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
57.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
92.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
62.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
67.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
144.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
51.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
45.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
9.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
80.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
106.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
31.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
75.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
18.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
38.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
56.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
14.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
17.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
145.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
148.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
116.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
107.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
25.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
101.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
